,aggro,flexaggro,flexaggrod,hyaggro,hybrid,payout,random,wp
aggro,1.0,0.5836625378877028,0.19664102545334014,0.8582608487545998,0.004428728448004888,0.02106809422942489,2.7875593141341663e-32,0.0018713603721240777
flexaggro,0.5836625378877028,1.0,0.9808688885937223,0.5255765098209361,2.560338374367806e-08,1.4496251806102585e-08,5.499542268600565e-43,7.985855794965931e-09
flexaggrod,0.19664102545334014,0.9808688885937223,1.0,0.2884189533050244,4.1147157200605595e-09,3.487383976646934e-08,2.7012333856795554e-48,4.181769556558586e-07
hyaggro,0.8582608487545998,0.5255765098209361,0.2884189533050244,1.0,0.009154532458491346,0.02537859136562599,6.931612885511673e-55,0.006110941207432564
hybrid,0.004428728448004888,2.560338374367806e-08,4.1147157200605595e-09,0.009154532458491346,1.0,0.6147794770292263,1.2725387478569098e-27,0.9933639921614318
payout,0.02106809422942489,1.4496251806102585e-08,3.487383976646934e-08,0.02537859136562599,0.6147794770292263,1.0,4.800636176989578e-33,0.8267757426417299
random,2.7875593141341663e-32,5.499542268600565e-43,2.7012333856795554e-48,6.931612885511673e-55,1.2725387478569098e-27,4.800636176989578e-33,1.0,1.5779797051052584e-33
wp,0.0018713603721240777,7.985855794965931e-09,4.181769556558586e-07,0.006110941207432564,0.9933639921614318,0.8267757426417299,1.5779797051052584e-33,1.0
