,aggro,flexaggro,flexaggrod,hyaggro,hybrid,payout,random,wp
aggro,1.0,0.7997560935972287,0.2097637168834663,0.8437173771742519,0.02638967742240037,0.12287721202208372,0.04203651710275349,0.2917741724488441
flexaggro,0.7997560935972287,1.0,0.11763285923243184,0.9639049796896066,0.03984212935185735,0.14888743274958482,0.035432994459564715,0.3788727499295016
flexaggrod,0.2097637168834663,0.11763285923243184,1.0,0.15750859653151428,0.0007143430035590604,0.007342741203463252,0.0008976704746411449,0.02899967907924556
hyaggro,0.8437173771742519,0.9639049796896066,0.15750859653151428,1.0,0.04217246527724823,0.1757622528343331,0.060432469364888615,0.3613701000939685
hybrid,0.02638967742240037,0.03984212935185735,0.0007143430035590604,0.04217246527724823,1.0,0.4791100082094075,0.8725966393445133,0.3495103616705707
payout,0.12287721202208372,0.14888743274958482,0.007342741203463252,0.1757622528343331,0.4791100082094075,1.0,0.5262674241812937,0.7695541850637648
random,0.04203651710275349,0.035432994459564715,0.0008976704746411449,0.060432469364888615,0.8725966393445133,0.5262674241812937,1.0,0.38635167588022723
wp,0.2917741724488441,0.3788727499295016,0.02899967907924556,0.3613701000939685,0.3495103616705707,0.7695541850637648,0.38635167588022723,1.0
