,aggro,flexaggro,flexaggrod,hyaggro,hybrid,payout,random,rl,wp
aggro,1.0,0.29876688501222287,0.19996051139736856,0.5572457839687697,0.520531640789766,0.40353512832265526,0.1666449616083445,1.496591423863732e-07,0.8911815367184795
flexaggro,0.29876688501222287,1.0,0.3806559956982042,0.4461638937514193,0.140017084335849,0.56649188650264,0.017495295515090263,9.403262960085298e-10,0.33058738724221304
flexaggrod,0.19996051139736856,0.3806559956982042,1.0,0.31016971502049867,0.080073765149128,0.4091901480059522,0.009071823091916493,1.609813326497821e-10,0.2182283434130066
hyaggro,0.5572457839687697,0.4461638937514193,0.31016971502049867,1.0,0.1204066205934748,0.6380334158504659,0.08844693996567089,1.3339579808507239e-08,0.553691428659439
hybrid,0.520531640789766,0.140017084335849,0.080073765149128,0.1204066205934748,1.0,0.05131783984599315,0.3165641771091814,1.651761092387245e-06,0.24520276428841878
payout,0.40353512832265526,0.56649188650264,0.4091901480059522,0.6380334158504659,0.05131783984599315,1.0,0.06901101903850236,1.4200373812838397e-08,0.2210895379970903
random,0.1666449616083445,0.017495295515090263,0.009071823091916493,0.08844693996567089,0.3165641771091814,0.06901101903850236,1.0,6.79611742425439e-05,0.1516690314087343
rl,1.496591423863732e-07,9.403262960085298e-10,1.609813326497821e-10,1.3339579808507239e-08,1.651761092387245e-06,1.4200373812838397e-08,6.79611742425439e-05,1.0,1.7076927070892958e-07
wp,0.8911815367184795,0.33058738724221304,0.2182283434130066,0.553691428659439,0.24520276428841878,0.2210895379970903,0.1516690314087343,1.7076927070892958e-07,1.0
