,aggro,flexaggro,flexaggrod,hyaggro,hybrid,payout,random,rl,wp
aggro,1.0,0.06486638879545253,0.2620360062584094,0.6015120152588996,0.6880563588027526,0.6766623195293844,0.18004339596607769,2.6838844153565246e-07,0.9062851259297202
flexaggro,0.06486638879545253,1.0,0.08809485595217498,0.028256293363738583,0.03379006730993992,0.10216390371931082,0.002084264698671546,1.5733974400451916e-11,0.05989060406343098
flexaggrod,0.2620360062584094,0.08809485595217498,1.0,0.14315234992435755,0.16720803528772263,0.3717880501609182,0.017785348557818145,8.923307134614319e-10,0.26467398543947124
hyaggro,0.6015120152588996,0.028256293363738583,0.14315234992435755,1.0,0.8721754897151608,0.24431112620942894,0.29247925253093615,5.429177732592104e-07,0.4350859945379427
hybrid,0.6880563588027526,0.03379006730993992,0.16720803528772263,0.8721754897151608,1.0,0.2792228075761701,0.2569578109583624,1.494000081544559e-07,0.5366801342404907
payout,0.6766623195293844,0.10216390371931082,0.3717880501609182,0.24431112620942894,0.2792228075761701,1.0,0.10767473767505968,4.85915166251934e-08,0.6959543319358983
random,0.18004339596607769,0.002084264698671546,0.017785348557818145,0.29247925253093615,0.2569578109583624,0.10767473767505968,1.0,0.00013510942396226645,0.1593377671054785
rl,2.6838844153565246e-07,1.5733974400451916e-11,8.923307134614319e-10,5.429177732592104e-07,1.494000081544559e-07,4.85915166251934e-08,0.00013510942396226645,1.0,2.632600220779988e-07
wp,0.9062851259297202,0.05989060406343098,0.26467398543947124,0.4350859945379427,0.5366801342404907,0.6959543319358983,0.1593377671054785,2.632600220779988e-07,1.0
