episode_id,seat,policy_tag,opening_shape,win,reward,start_seat,is_first
21,1,aggro,1.7602,0,0.0,3,0
21,2,aggro,2.7884,0,0.0,3,0
21,3,aggro,2.8960000000000004,0,0.0,3,1
22,0,flexaggrod,3.5662,1,0.0,2,0
22,1,aggro,3.2258,0,0.0,2,0
22,2,aggro,1.3809999999999998,0,0.0,2,1
22,3,aggro,2.7884,0,0.0,2,0
23,0,flexaggrod,3.4886,0,0.0,2,0
23,1,aggro,2.6332,0,0.0,2,0
23,2,aggro,2.5556,0,0.0,2,1
23,3,aggro,2.4692000000000003,1,0.0,2,0
24,0,flexaggrod,3.0124,0,0.0,0,1
24,1,aggro,2.769,1,0.0,0,0
24,2,aggro,4.2258,0,0.0,0,0
24,3,aggro,3.1870000000000003,0,0.0,0,0
25,0,flexaggrod,2.3422,1,0.0,1,0
25,1,aggro,2.7108,0,0.0,1,1
25,2,aggro,2.5362,0,0.0,1,0
25,3,aggro,2.769,0,0.0,1,0
26,0,flexaggrod,2.2946000000000004,0,0.0,1,0
26,1,aggro,4.1676,0,0.0,1,1
26,2,aggro,3.6332,0,0.0,1,0
26,3,aggro,2.7302,1,0.0,1,0
27,0,flexaggrod,3.0900000000000003,0,0.0,2,0
27,1,aggro,1.4956,1,0.0,2,0
27,2,aggro,3.3034,0,0.0,2,1
27,3,aggro,3.314,0,0.0,2,0
28,0,flexaggrod,2.4392,0,0.0,0,1
28,1,aggro,2.2734,1,0.0,0,0
28,2,aggro,2.3334,0,0.0,0,0
28,3,aggro,2.7496,0,0.0,0,0
29,0,flexaggrod,2.1376,0,0.0,1,0
29,1,aggro,2.4585999999999997,0,0.0,1,1
29,2,aggro,3.0124,1,0.0,1,0
29,3,aggro,2.6138,0,0.0,1,0
30,0,flexaggrod,2.3228,0,0.0,1,0
30,1,aggro,3.1676,0,0.0,1,1
30,2,aggro,2.2734,0,0.0,1,0
30,3,aggro,2.769,1,0.0,1,0
31,0,flexaggrod,3.5362,0,0.0,2,0
31,1,aggro,1.8184,0,0.0,2,0
31,2,aggro,2.5556,1,0.0,2,1
31,3,aggro,3.605,0,0.0,2,0
32,0,flexaggrod,1.799,0,0.0,3,0
32,1,aggro,1.8766,0,0.0,3,0
32,2,aggro,3.2064000000000004,0,0.0,3,0
32,3,aggro,2.3616,1,0.0,3,1
33,0,flexaggrod,2.829,0,0.0,0,1
33,1,aggro,2.6138,0,0.0,0,0
33,2,aggro,2.2734,0,0.0,0,0
33,3,aggro,3.6244,0,0.0,0,0
34,0,flexaggrod,3.2064000000000004,0,1.0,1,0
34,1,aggro,1.6808,0,1.0,1,1
34,2,aggro,3.5467999999999997,0,-3.0,1,0
34,3,aggro,3.3916,1,1.0,1,0
35,0,flexaggrod,2.3034,0,0.0,3,0
35,1,aggro,2.4110000000000005,0,0.0,3,0
35,2,aggro,3.5168,1,0.0,3,0
35,3,aggro,2.4974,0,0.0,3,1
36,0,flexaggrod,2.5362,0,0.0,0,1
36,1,aggro,1.9436,1,0.0,0,0
36,2,aggro,2.2752000000000003,0,0.0,0,0
36,3,aggro,2.5944,0,0.0,0,0
37,0,flexaggrod,3.4867999999999997,0,0.0,1,0
37,1,aggro,2.9348000000000005,0,0.0,1,1
37,2,aggro,2.3916000000000004,0,0.0,1,0
37,3,aggro,2.3810000000000002,0,0.0,1,0
38,0,flexaggrod,3.1676,0,0.0,0,1
38,1,aggro,3.1870000000000003,1,0.0,0,0
38,2,aggro,2.9930000000000003,0,0.0,0,0
38,3,aggro,1.6156,0,0.0,0,0
39,0,flexaggrod,2.2452,0,0.0,3,0
39,1,aggro,2.4198,0,0.0,3,0
39,2,aggro,2.1764,1,0.0,3,0
39,3,aggro,1.5767999999999998,0,0.0,3,1
40,0,flexaggrod,3.5168,0,1.0,1,0
40,1,aggro,3.2064000000000004,0,-3.0,1,1
40,2,aggro,1.9736,0,1.0,1,0
40,3,aggro,3.1870000000000003,1,1.0,1,0
41,0,flexaggrod,3.2258,0,0.0,2,0
41,1,aggro,3.5273999999999996,0,0.0,2,0
41,2,aggro,1.4585999999999997,1,0.0,2,1
41,3,aggro,2.2346000000000004,0,0.0,2,0
42,0,flexaggrod,4.1094,1,0.0,3,0
42,1,aggro,3.5944000000000003,0,0.0,3,0
42,2,aggro,2.7302,0,0.0,3,0
42,3,aggro,2.6138,0,0.0,3,1
43,0,flexaggrod,2.3316000000000003,0,0.0,1,0
43,1,aggro,1.4497999999999998,1,0.0,1,1
43,2,aggro,1.4198,0,0.0,1,0
43,3,aggro,2.3334,0,0.0,1,0
44,0,flexaggrod,2.0212000000000003,1,0.0,3,0
44,1,aggro,2.6719999999999997,0,0.0,3,0
44,2,aggro,2.5556,0,0.0,3,0
44,3,aggro,2.6332,0,0.0,3,1
45,0,flexaggrod,2.2928,0,0.0,2,0
45,1,aggro,2.1376,0,0.0,2,0
45,2,aggro,2.7708,0,0.0,2,1
45,3,aggro,3.1482,0,0.0,2,0
46,0,flexaggrod,2.284,0,0.0,0,1
46,1,aggro,3.2646,1,0.0,0,0
46,2,aggro,1.8960000000000001,0,0.0,0,0
46,3,aggro,1.5767999999999998,0,0.0,0,0
47,0,flexaggrod,3.1870000000000003,0,0.0,2,0
47,1,aggro,2.7884,1,0.0,2,0
47,2,aggro,2.3122000000000003,0,0.0,2,1
47,3,aggro,3.5856,0,0.0,2,0
48,0,flexaggrod,4.2646,1,0.0,3,0
48,1,aggro,2.6332,0,0.0,3,0
48,2,aggro,3.0124,0,0.0,3,0
48,3,aggro,2.3810000000000002,0,0.0,3,1
49,0,flexaggrod,2.3334,1,0.0,3,0
49,1,aggro,3.0900000000000003,0,0.0,3,0
49,2,aggro,2.5944,0,0.0,3,0
49,3,aggro,1.799,0,0.0,3,1
50,0,flexaggrod,3.0900000000000003,1,0.0,2,0
50,1,aggro,4.2646,0,0.0,2,0
50,2,aggro,1.8766,0,0.0,2,1
50,3,aggro,1.739,0,0.0,2,0
51,0,flexaggrod,3.4497999999999998,1,0.0,3,0
51,1,aggro,1.8184,0,0.0,3,0
51,2,aggro,3.0318000000000005,0,0.0,3,0
51,3,aggro,2.8184,0,0.0,3,1
52,0,flexaggrod,3.1288,0,0.0,2,0
52,1,aggro,3.5168,0,0.0,2,0
52,2,aggro,2.4886000000000004,0,0.0,2,1
52,3,aggro,2.5944,1,0.0,2,0
53,0,flexaggrod,3.4303999999999997,0,0.0,1,0
53,1,aggro,4.3034,0,0.0,1,1
53,2,aggro,2.9930000000000003,1,0.0,1,0
53,3,aggro,4.3422,0,0.0,1,0
54,0,flexaggrod,2.8078,0,0.0,2,0
54,1,aggro,2.314,0,0.0,2,0
54,2,aggro,-0.4602,0,0.0,2,1
54,3,aggro,3.1870000000000003,1,0.0,2,0
55,0,flexaggrod,2.4004000000000003,1,0.0,1,0
55,1,aggro,3.1288,0,0.0,1,1
55,2,aggro,3.4586,0,0.0,1,0
55,3,aggro,3.1288,0,0.0,1,0
56,0,flexaggrod,3.1870000000000003,1,0.0,1,0
56,1,aggro,3.0706000000000007,0,0.0,1,1
56,2,aggro,1.8748000000000002,0,0.0,1,0
56,3,aggro,2.4498,0,0.0,1,0
57,0,flexaggrod,2.2558000000000002,0,0.0,0,1
57,1,aggro,1.9542,0,0.0,0,0
57,2,aggro,1.9242,0,0.0,0,0
57,3,aggro,2.217,1,0.0,0,0
58,0,flexaggrod,3.0512,1,0.0,3,0
58,1,aggro,2.2734,0,0.0,3,0
58,2,aggro,2.5856,0,0.0,3,0
58,3,aggro,1.7972000000000004,0,0.0,3,1
59,0,flexaggrod,3.1094,1,0.0,3,0
59,1,aggro,3.4004,0,0.0,3,0
59,2,aggro,2.3704000000000005,0,0.0,3,0
59,3,aggro,2.3228,0,0.0,3,1
60,0,flexaggrod,2.3228,0,0.0,3,0
60,1,aggro,4.3616,0,0.0,3,0
60,2,aggro,3.508,0,0.0,3,0
60,3,aggro,1.7002000000000002,0,0.0,3,1
61,0,flexaggrod,2.4004000000000003,1,0.0,0,1
61,1,aggro,2.314,0,0.0,0,0
61,2,aggro,2.5556,0,0.0,0,0
61,3,aggro,2.3334,0,0.0,0,0
62,0,flexaggrod,2.7302,1,0.0,3,0
62,1,aggro,2.7302,0,0.0,3,0
62,2,aggro,3.4974,0,0.0,3,0
62,3,aggro,3.3916,0,0.0,3,1
63,0,flexaggrod,1.7972000000000004,1,0.0,2,0
63,1,aggro,1.9348,0,0.0,2,0
63,2,aggro,1.8166000000000002,0,0.0,2,1
63,3,aggro,3.5362,0,0.0,2,0
64,0,flexaggrod,2.478,0,0.0,0,1
64,1,aggro,3.0706000000000007,1,0.0,0,0
64,2,aggro,1.6243999999999998,0,0.0,0,0
64,3,aggro,3.3509999999999995,0,0.0,0,0
65,0,flexaggrod,2.8378,0,0.0,1,0
65,1,aggro,1.0423999999999998,0,0.0,1,1
65,2,aggro,3.0124,0,0.0,1,0
65,3,aggro,2.3334,1,0.0,1,0
66,0,flexaggrod,2.1182,0,0.0,0,1
66,1,aggro,3.1288,0,0.0,0,0
66,2,aggro,3.5556,1,0.0,0,0
66,3,aggro,1.9736,0,0.0,0,0
67,0,flexaggrod,3.1676,0,0.0,2,0
67,1,aggro,4.4586,0,0.0,2,0
67,2,aggro,1.799,1,0.0,2,1
67,3,aggro,1.799,0,0.0,2,0
68,0,flexaggrod,3.1094,1,0.0,3,0
68,1,aggro,2.6914,0,0.0,3,0
68,2,aggro,2.2928,0,0.0,3,0
68,3,aggro,2.2364,0,0.0,3,1
69,0,flexaggrod,1.8166000000000002,1,0.0,1,0
69,1,aggro,1.5838,0,0.0,1,1
69,2,aggro,3.6244,0,0.0,1,0
69,3,aggro,2.7108,0,0.0,1,0
70,0,flexaggrod,2.4692000000000003,0,0.0,2,0
70,1,aggro,2.3616,0,0.0,2,0
70,2,aggro,3.0124,1,0.0,2,1
70,3,aggro,4.284,0,0.0,2,0
71,0,flexaggrod,2.0018000000000002,0,0.0,1,0
71,1,aggro,1.8272000000000004,0,0.0,1,1
71,2,aggro,2.6138,1,0.0,1,0
71,3,aggro,2.157,0,0.0,1,0
72,0,flexaggrod,2.8766000000000003,0,0.0,0,1
72,1,aggro,2.3528000000000002,0,0.0,0,0
72,2,aggro,2.2928,1,0.0,0,0
72,3,aggro,3.1676,0,0.0,0,0
73,0,flexaggrod,2.7302,0,0.0,3,0
73,1,aggro,1.9542,0,0.0,3,0
73,2,aggro,2.3334,1,0.0,3,0
73,3,aggro,3.1288,0,0.0,3,1
74,0,flexaggrod,2.2752000000000003,0,0.0,0,1
74,1,aggro,3.3034000000000003,0,0.0,0,0
74,2,aggro,2.6138,1,0.0,0,0
74,3,aggro,2.7796000000000003,0,0.0,0,0
75,0,flexaggrod,3.4692,0,0.0,0,1
75,1,aggro,2.7108,1,0.0,0,0
75,2,aggro,3.1482,0,0.0,0,0
75,3,aggro,2.3916000000000004,0,0.0,0,0
76,0,flexaggrod,1.9048000000000003,0,0.0,0,1
76,1,aggro,4.3422,1,0.0,0,0
76,2,aggro,3.4586,0,0.0,0,0
76,3,aggro,3.2064000000000004,0,0.0,0,0
77,0,flexaggrod,1.9348,1,0.0,2,0
77,1,aggro,2.1376,0,0.0,2,0
77,2,aggro,1.7602,0,0.0,2,1
77,3,aggro,2.3916000000000004,0,0.0,2,0
78,0,flexaggrod,1.5750000000000002,0,0.0,2,0
78,1,aggro,2.6526,1,0.0,2,0
78,2,aggro,2.1782,0,0.0,2,1
78,3,aggro,2.8484,0,0.0,2,0
79,0,flexaggrod,3.2646,1,0.0,0,1
79,1,aggro,2.829,0,0.0,0,0
79,2,aggro,1.8748000000000002,0,0.0,0,0
79,3,aggro,3.3916,0,0.0,0,0
80,0,flexaggrod,1.4198,0,0.0,0,1
80,1,aggro,2.314,0,0.0,0,0
80,2,aggro,2.769,0,0.0,0,0
80,3,aggro,1.9136000000000002,1,0.0,0,0
81,0,flexaggrod,2.1958,0,0.0,1,0
81,1,aggro,4.2646,0,0.0,1,1
81,2,aggro,3.0318000000000005,0,0.0,1,0
81,3,aggro,3.5362,0,0.0,1,0
82,0,flexaggrod,2.5944,0,0.0,1,0
82,1,aggro,2.2152000000000003,1,0.0,1,1
82,2,aggro,2.3422,0,0.0,1,0
82,3,aggro,2.3616,0,0.0,1,0
83,0,flexaggrod,0.9259999999999999,1,0.0,0,1
83,1,aggro,2.3898,0,0.0,0,0
83,2,aggro,2.4974,0,0.0,0,0
83,3,aggro,3.575,0,0.0,0,0
84,0,flexaggrod,1.4885999999999997,0,0.0,0,1
84,1,aggro,3.6138,0,0.0,0,0
84,2,aggro,3.0900000000000003,0,0.0,0,0
84,3,aggro,3.508,0,0.0,0,0
85,0,flexaggrod,2.2928,0,0.0,1,0
85,1,aggro,2.4304000000000006,0,0.0,1,1
85,2,aggro,4.3616,1,0.0,1,0
85,3,aggro,2.3616,0,0.0,1,0
86,0,flexaggrod,1.739,1,0.0,0,1
86,1,aggro,2.9736,0,0.0,0,0
86,2,aggro,2.4586,0,0.0,0,0
86,3,aggro,3.4109999999999996,0,0.0,0,0
87,0,flexaggrod,2.6719999999999997,0,0.0,0,1
87,1,aggro,4.4586,0,0.0,0,0
87,2,aggro,2.769,1,0.0,0,0
87,3,aggro,3.6244,0,0.0,0,0
88,0,flexaggrod,2.3334,0,0.0,2,0
88,1,aggro,2.5362,0,0.0,2,0
88,2,aggro,2.2558000000000002,1,0.0,2,1
88,3,aggro,3.7408,0,0.0,2,0
89,0,flexaggrod,2.8571999999999997,0,0.0,2,0
89,1,aggro,3.5662,0,0.0,2,0
89,2,aggro,2.2346000000000004,0,0.0,2,1
89,3,aggro,1.5168,1,0.0,2,0
90,0,flexaggrod,2.4392,1,0.0,0,1
90,1,aggro,3.4392,0,0.0,0,0
90,2,aggro,3.6138,0,0.0,0,0
90,3,aggro,3.4692,0,0.0,0,0
91,0,flexaggrod,2.5556,0,0.0,2,0
91,1,aggro,3.1288,1,0.0,2,0
91,2,aggro,1.3809999999999998,0,0.0,2,1
91,3,aggro,2.5362,0,0.0,2,0
92,0,flexaggrod,2.8378,0,0.0,0,1
92,1,aggro,2.4498,0,0.0,0,0
92,2,aggro,2.7990000000000004,1,0.0,0,0
92,3,aggro,1.3898,0,0.0,0,0
93,0,flexaggrod,2.4886000000000004,0,0.0,3,0
93,1,aggro,1.8272000000000004,1,0.0,3,0
93,2,aggro,2.6914,0,0.0,3,0
93,3,aggro,1.9436,0,0.0,3,1
94,0,flexaggrod,2.7108,1,0.0,3,0
94,1,aggro,2.769,0,0.0,3,0
94,2,aggro,2.769,0,0.0,3,0
94,3,aggro,3.4692,0,0.0,3,1
95,0,flexaggrod,3.5662,0,0.0,3,0
95,1,aggro,2.5080000000000005,0,0.0,3,0
95,2,aggro,2.4198,1,0.0,3,0
95,3,aggro,2.4304000000000006,0,0.0,3,1
96,0,flexaggrod,2.1764,0,0.0,0,1
96,1,aggro,2.1958,1,0.0,0,0
96,2,aggro,1.8078000000000003,0,0.0,0,0
96,3,aggro,4.2064,0,0.0,0,0
97,0,flexaggrod,1.9436,0,0.0,1,0
97,1,aggro,2.5168000000000004,0,0.0,1,1
97,2,aggro,3.1676,0,0.0,1,0
97,3,aggro,3.605,1,0.0,1,0
98,0,flexaggrod,2.5362,0,0.0,1,0
98,1,aggro,4.1094,0,0.0,1,1
98,2,aggro,2.314,1,0.0,1,0
98,3,aggro,3.1870000000000003,0,0.0,1,0
99,0,flexaggrod,2.5168000000000004,0,0.0,2,0
99,1,aggro,1.8572000000000002,0,0.0,2,0
99,2,aggro,2.7302,1,0.0,2,1
99,3,aggro,3.2064000000000004,0,0.0,2,0
100,0,flexaggrod,2.4498,0,0.0,3,0
100,1,aggro,2.2346000000000004,1,0.0,3,0
100,2,aggro,1.4691999999999998,0,0.0,3,0
100,3,aggro,3.0706000000000007,0,0.0,3,1
101,0,flexaggrod,2.3316000000000003,1,0.0,2,0
101,1,aggro,3.1676,0,0.0,2,0
101,2,aggro,1.5838,0,0.0,2,1
101,3,aggro,2.3334,0,0.0,2,0
102,0,flexaggrod,3.1482,0,0.0,0,1
102,1,aggro,2.3722000000000003,0,0.0,0,0
102,2,aggro,4.284,1,0.0,0,0
102,3,aggro,2.7496,0,0.0,0,0
103,0,flexaggrod,1.8272000000000004,0,0.0,0,1
103,1,aggro,2.3810000000000002,0,0.0,0,0
103,2,aggro,1.6808,0,0.0,0,0
103,3,aggro,2.5080000000000005,1,0.0,0,0
104,0,flexaggrod,3.5944000000000003,1,0.0,1,0
104,1,aggro,1.6914000000000002,0,0.0,1,1
104,2,aggro,2.3616,0,0.0,1,0
104,3,aggro,3.1870000000000003,0,0.0,1,0
105,0,flexaggrod,1.5185999999999997,0,0.0,0,1
105,1,aggro,2.7496,0,0.0,0,0
105,2,aggro,3.2258,0,0.0,0,0
105,3,aggro,2.8678,1,0.0,0,0
106,0,flexaggrod,2.217,0,0.0,3,0
106,1,aggro,2.4004000000000003,1,0.0,3,0
106,2,aggro,4.4974,0,0.0,3,0
106,3,aggro,4.2452,0,0.0,3,1
107,0,flexaggrod,3.1288,1,0.0,3,0
107,1,aggro,2.5168000000000004,0,0.0,3,0
107,2,aggro,3.0706000000000007,0,0.0,3,0
107,3,aggro,3.1482,0,0.0,3,1
108,0,flexaggrod,2.2152000000000003,1,0.0,1,0
108,1,aggro,1.6156,0,0.0,1,1
108,2,aggro,2.5362,0,0.0,1,0
108,3,aggro,3.4692,0,0.0,1,0
109,0,flexaggrod,3.4303999999999997,0,0.0,0,1
109,1,aggro,2.3722000000000003,1,0.0,0,0
109,2,aggro,2.4286000000000003,0,0.0,0,0
109,3,aggro,2.3528000000000002,0,0.0,0,0
110,0,flexaggrod,2.5556,1,0.0,2,0
110,1,aggro,2.8571999999999997,0,0.0,2,0
110,2,aggro,2.769,0,0.0,2,1
110,3,aggro,2.8484,0,0.0,2,0
111,0,flexaggrod,4.2258,0,0.0,1,0
111,1,aggro,2.157,1,0.0,1,1
111,2,aggro,2.6526,0,0.0,1,0
111,3,aggro,4.1288,0,0.0,1,0
112,0,flexaggrod,1.7196000000000002,0,0.0,0,1
112,1,aggro,2.3228,0,0.0,0,0
112,2,aggro,2.8678,0,0.0,0,0
112,3,aggro,1.7690000000000001,1,0.0,0,0
113,0,flexaggrod,1.9048000000000003,0,0.0,3,0
113,1,aggro,2.2152000000000003,1,0.0,3,0
113,2,aggro,1.6438,0,0.0,3,0
113,3,aggro,2.3422,0,0.0,3,1
114,0,flexaggrod,1.5961999999999998,0,0.0,0,1
114,1,aggro,2.7496,1,0.0,0,0
114,2,aggro,3.1870000000000003,0,0.0,0,0
114,3,aggro,4.3422,0,0.0,0,0
115,0,flexaggrod,1.9048000000000003,0,0.0,0,1
115,1,aggro,1.8184,0,0.0,0,0
115,2,aggro,3.0900000000000003,1,0.0,0,0
115,3,aggro,2.6526,0,0.0,0,0
116,0,flexaggrod,2.3722000000000003,1,0.0,1,0
116,1,aggro,3.381,0,0.0,1,1
116,2,aggro,2.478,0,0.0,1,0
116,3,aggro,2.6914,0,0.0,1,0
117,0,flexaggrod,2.4692000000000003,0,0.0,1,0
117,1,aggro,3.5556,1,0.0,1,1
117,2,aggro,1.9929999999999999,0,0.0,1,0
117,3,aggro,3.1482,0,0.0,1,0
118,0,flexaggrod,1.7690000000000001,0,0.0,0,1
118,1,aggro,2.0512,0,0.0,0,0
118,2,aggro,3.1094,0,0.0,0,0
118,3,aggro,2.1376,1,0.0,0,0
119,0,flexaggrod,2.6526,0,0.0,3,0
119,1,aggro,3.1676,0,0.0,3,0
119,2,aggro,3.0900000000000003,1,0.0,3,0
119,3,aggro,4.1482,0,0.0,3,1
120,0,flexaggrod,3.5467999999999997,1,0.0,2,0
120,1,aggro,1.9929999999999999,0,0.0,2,0
120,2,aggro,2.5362,0,0.0,2,1
120,3,aggro,3.5662,0,0.0,2,0
121,0,flexaggrod,2.3616,1,0.0,1,0
121,1,aggro,3.5467999999999997,0,0.0,1,1
121,2,aggro,3.1870000000000003,0,0.0,1,0
121,3,aggro,2.7884,0,0.0,1,0
122,0,flexaggrod,1.9542,1,0.0,1,0
122,1,aggro,3.4692,0,0.0,1,1
122,2,aggro,3.1482,0,0.0,1,0
122,3,aggro,3.4692,0,0.0,1,0
123,0,flexaggrod,3.0512,0,0.0,1,0
123,1,aggro,2.6332,0,0.0,1,1
123,2,aggro,1.9542,1,0.0,1,0
123,3,aggro,3.1094,0,0.0,1,0
124,0,flexaggrod,2.9930000000000003,0,0.0,1,0
124,1,aggro,1.8572000000000002,0,0.0,1,1
124,2,aggro,2.2734,0,0.0,1,0
124,3,aggro,3.2452,1,0.0,1,0
125,0,flexaggrod,3.3422,0,0.0,3,0
125,1,aggro,2.5749999999999997,0,0.0,3,0
125,2,aggro,2.6719999999999997,1,0.0,3,0
125,3,aggro,4.3616,0,0.0,3,1
126,0,flexaggrod,3.1676,0,0.0,0,1
126,1,aggro,1.4585999999999997,1,0.0,0,0
126,2,aggro,2.6526,0,0.0,0,0
126,3,aggro,3.4586,0,0.0,0,0
127,0,flexaggrod,2.7302,0,0.0,2,0
127,1,aggro,2.2752000000000003,1,0.0,2,0
127,2,aggro,2.478,0,0.0,2,1
127,3,aggro,2.4498,0,0.0,2,0
128,0,flexaggrod,2.3722000000000003,0,0.0,3,0
128,1,aggro,2.7108,0,0.0,3,0
128,2,aggro,1.7496,1,0.0,3,0
128,3,aggro,1.702,0,0.0,3,1
129,0,flexaggrod,2.1976,0,0.0,0,1
129,1,aggro,4.3034,1,0.0,0,0
129,2,aggro,3.5662,0,0.0,0,0
129,3,aggro,2.8272,0,0.0,0,0
130,0,flexaggrod,2.4498,0,0.0,1,0
130,1,aggro,1.6032000000000002,1,0.0,1,1
130,2,aggro,1.8466,0,0.0,1,0
130,3,aggro,3.2064000000000004,0,0.0,1,0
131,0,flexaggrod,3.0706000000000007,0,0.0,3,0
131,1,aggro,2.4974,1,0.0,3,0
131,2,aggro,2.4692000000000003,0,0.0,3,0
131,3,aggro,2.187,0,0.0,3,1
132,0,flexaggrod,2.4304000000000006,1,0.0,3,0
132,1,aggro,3.1094,0,0.0,3,0
132,2,aggro,2.6332,0,0.0,3,0
132,3,aggro,1.9348,0,0.0,3,1
133,0,flexaggrod,2.7108,0,0.0,2,0
133,1,aggro,2.3616,0,0.0,2,0
133,2,aggro,2.9348000000000005,0,0.0,2,1
133,3,aggro,2.769,1,0.0,2,0
134,0,flexaggrod,1.8078000000000003,0,0.0,3,0
134,1,aggro,3.1094,1,0.0,3,0
134,2,aggro,2.6138,0,0.0,3,0
134,3,aggro,2.0794,0,0.0,3,1
135,0,flexaggrod,3.4286,1,0.0,2,0
135,1,aggro,2.1764,0,0.0,2,0
135,2,aggro,1.9348,0,0.0,2,1
135,3,aggro,1.5574,0,0.0,2,0
136,0,flexaggrod,3.6437999999999997,0,0.0,3,0
136,1,aggro,3.1094,0,0.0,3,0
136,2,aggro,4.3034,0,0.0,3,0
136,3,aggro,2.0987999999999998,1,0.0,3,1
137,0,flexaggrod,1.799,0,0.0,2,0
137,1,aggro,2.7196000000000002,0,0.0,2,0
137,2,aggro,4.3616,0,0.0,2,1
137,3,aggro,2.5749999999999997,1,0.0,2,0
138,0,flexaggrod,1.5079999999999998,1,0.0,0,1
138,1,aggro,2.3722000000000003,0,0.0,0,0
138,2,aggro,2.8184,0,0.0,0,0
138,3,aggro,2.1764,0,0.0,0,0
139,0,flexaggrod,2.1958,1,0.0,2,0
