episode_id,policy_tag,win,opening_shape,points,reward
138,flexaggrod,0,3.769,0.0,-1.625
138,flexaggrod,0,3.254,0.0,-1.625
138,flexaggrod,1,2.284,0.0,4.875
139,flexaggrod,0,3.12,0.0,0.0
139,flexaggrod,0,1.7690000000000001,0.0,0.0
139,flexaggrod,0,3.12,0.0,0.0
139,flexaggrod,0,2.7390000000000003,0.0,0.0
140,flexaggrod,0,2.284,0.0,-1.375
140,flexaggrod,1,3.0900000000000003,0.0,4.125
140,flexaggrod,0,3.12,0.0,-1.375
140,flexaggrod,0,3.254,0.0,-1.375
141,flexaggrod,0,2.769,0.0,0.0
141,flexaggrod,0,2.7990000000000004,0.0,0.0
141,flexaggrod,1,3.254,0.0,2.8125
141,flexaggrod,0,5.06,0.0,-2.8125
142,flexaggrod,0,2.284,0.0,-1.4375
142,flexaggrod,0,3.769,0.0,0.0
142,flexaggrod,0,2.7990000000000004,0.0,0.0
142,flexaggrod,1,2.284,0.0,1.4375
143,flexaggrod,1,2.7390000000000003,0.0,1.375
143,flexaggrod,0,2.7390000000000003,0.0,0.0
143,flexaggrod,0,4.06,0.0,-1.375
143,flexaggrod,0,2.284,0.0,0.0
144,flexaggrod,0,2.284,0.0,-1.375
144,flexaggrod,0,2.769,0.0,-1.375
144,flexaggrod,0,3.769,0.0,-1.375
144,flexaggrod,1,3.769,0.0,4.125
145,flexaggrod,0,2.7390000000000003,0.0,-1.4375
145,flexaggrod,1,4.09,0.0,4.3125
145,flexaggrod,0,3.0300000000000002,0.0,-1.4375
145,flexaggrod,0,4.09,0.0,-1.4375
146,flexaggrod,0,2.7990000000000004,0.0,-1.3125
146,flexaggrod,1,3.769,0.0,3.9375
146,flexaggrod,0,3.769,0.0,-1.3125
146,flexaggrod,0,2.7990000000000004,0.0,-1.3125
147,flexaggrod,1,2.7990000000000004,0.0,1.4375
147,flexaggrod,0,3.06,0.0,-2.9375
147,flexaggrod,1,3.254,0.0,1.5
147,flexaggrod,0,4.06,0.0,0.0
148,flexaggrod,0,3.254,0.0,0.0
148,flexaggrod,0,5.06,0.0,0.0
148,flexaggrod,0,3.769,0.0,0.0
148,flexaggrod,0,2.7990000000000004,0.0,0.0
149,flexaggrod,0,3.06,0.0,-1.3125
149,flexaggrod,0,2.284,0.0,-1.3125
149,flexaggrod,0,2.7990000000000004,0.0,-1.3125
149,flexaggrod,1,3.254,0.0,3.9375
150,flexaggrod,0,3.769,0.0,-1.3125
150,flexaggrod,0,3.254,0.0,0.0
150,flexaggrod,1,3.12,0.0,1.3125
150,flexaggrod,0,4.09,0.0,0.0
151,flexaggrod,0,3.254,0.0,-2.5625
151,flexaggrod,0,2.254,0.0,0.0
151,flexaggrod,0,4.06,0.0,0.0
151,flexaggrod,1,2.769,0.0,2.5625
152,flexaggrod,0,3.769,0.0,0.0
152,flexaggrod,0,2.284,0.0,0.0
152,flexaggrod,1,2.7390000000000003,0.0,1.625
152,flexaggrod,0,2.7390000000000003,0.0,-1.625
153,flexaggrod,0,3.254,0.0,-1.5
153,flexaggrod,0,5.06,0.0,0.0
153,flexaggrod,0,3.0900000000000003,0.0,0.0
153,flexaggrod,1,3.254,0.0,1.5
154,flexaggrod,0,2.284,0.0,-1.4375
154,flexaggrod,1,4.06,0.0,4.3125
154,flexaggrod,0,3.769,0.0,-1.4375
154,flexaggrod,0,4.09,0.0,-1.4375
155,flexaggrod,1,3.254,0.0,1.5
155,flexaggrod,0,3.06,0.0,0.0
155,flexaggrod,0,3.769,0.0,-1.5
155,flexaggrod,0,4.09,0.0,0.0
156,flexaggrod,1,2.254,0.0,1.375
156,flexaggrod,0,2.7990000000000004,0.0,0.0
156,flexaggrod,0,3.0,0.0,-1.375
156,flexaggrod,0,2.769,0.0,0.0
157,flexaggrod,0,3.769,0.0,-1.3125
157,flexaggrod,0,3.254,0.0,-1.3125
157,flexaggrod,0,3.254,0.0,-1.3125
157,flexaggrod,1,3.12,0.0,3.9375
158,flexaggrod,0,4.09,0.0,-2.5625
158,flexaggrod,0,5.06,0.0,-2.5625
158,flexaggrod,1,3.254,0.0,7.5
158,flexaggrod,0,3.769,0.0,-2.5625
159,flexaggrod,0,2.769,0.0,0.0
159,flexaggrod,0,1.739,0.0,0.0
159,flexaggrod,0,2.769,0.0,0.0
159,flexaggrod,0,2.284,0.0,0.0
160,flexaggrod,0,3.0900000000000003,0.0,0.0
160,flexaggrod,0,2.769,0.0,0.0
160,flexaggrod,1,3.254,0.0,4.0
160,flexaggrod,0,2.254,0.0,-4.0
161,flexaggrod,0,3.254,0.0,0.0
161,flexaggrod,1,5.06,0.0,1.375
161,flexaggrod,0,3.769,0.0,0.0
161,flexaggrod,0,2.7990000000000004,0.0,-1.375
162,flexaggrod,0,1.739,0.0,-1.375
162,flexaggrod,0,2.769,0.0,0.0
162,flexaggrod,0,5.06,0.0,0.0
162,flexaggrod,1,3.254,0.0,1.375
163,flexaggrod,1,2.2239999999999998,0.0,4.3125
163,flexaggrod,0,2.769,0.0,-1.4375
163,flexaggrod,0,3.769,0.0,-1.4375
163,flexaggrod,0,3.12,0.0,-1.4375
164,flexaggrod,0,2.769,0.0,0.0
164,flexaggrod,1,4.06,0.0,1.375
164,flexaggrod,0,4.03,0.0,0.0
164,flexaggrod,0,3.254,0.0,-1.375
165,flexaggrod,0,1.799,0.0,-1.25
165,flexaggrod,1,4.06,0.0,3.75
165,flexaggrod,0,3.769,0.0,-1.25
165,flexaggrod,0,3.769,0.0,-1.25
166,flexaggrod,0,4.06,0.0,-2.6875
166,flexaggrod,1,2.769,0.0,7.5
166,flexaggrod,0,2.769,0.0,-2.6875
166,flexaggrod,0,3.254,0.0,-2.6875
167,flexaggrod,0,3.769,0.0,-1.4375
167,flexaggrod,0,2.7990000000000004,0.0,0.0
167,flexaggrod,0,2.769,0.0,0.0
167,flexaggrod,1,3.769,0.0,1.4375
168,flexaggrod,0,5.06,0.0,-1.25
168,flexaggrod,1,1.254,0.0,3.75
168,flexaggrod,0,2.7990000000000004,0.0,-1.25
168,flexaggrod,0,2.7990000000000004,0.0,-1.25
169,flexaggrod,0,4.06,0.0,0.0
169,flexaggrod,0,5.06,0.0,0.0
169,flexaggrod,0,2.7390000000000003,0.0,-1.375
169,flexaggrod,1,1.829,0.0,1.375
170,flexaggrod,1,2.769,0.0,1.4375
170,flexaggrod,0,2.769,0.0,-1.4375
170,flexaggrod,0,3.12,0.0,0.0
170,flexaggrod,0,3.769,0.0,0.0
171,flexaggrod,0,2.254,0.0,-1.4375
171,flexaggrod,0,3.12,0.0,-1.4375
171,flexaggrod,1,3.769,0.0,4.3125
171,flexaggrod,0,3.254,0.0,-1.4375
172,flexaggrod,0,4.06,0.0,-1.3125
172,flexaggrod,0,2.769,0.0,-1.3125
172,flexaggrod,1,2.284,0.0,3.9375
172,flexaggrod,0,4.06,0.0,-1.3125
173,flexaggrod,0,2.284,0.0,-1.375
173,flexaggrod,0,2.7390000000000003,0.0,0.0
173,flexaggrod,0,2.7390000000000003,0.0,0.0
173,flexaggrod,1,4.06,0.0,1.375
174,flexaggrod,0,3.254,0.0,-1.4375
174,flexaggrod,1,2.7390000000000003,0.0,1.4375
174,flexaggrod,0,3.769,0.0,0.0
174,flexaggrod,0,1.739,0.0,0.0
175,flexaggrod,1,1.2839999999999998,0.0,1.3125
175,flexaggrod,0,3.769,0.0,0.0
175,flexaggrod,0,3.254,0.0,-1.3125
175,flexaggrod,0,2.284,0.0,0.0
176,flexaggrod,0,2.7990000000000004,0.0,-1.25
176,flexaggrod,0,5.06,0.0,-1.25
176,flexaggrod,1,4.06,0.0,3.75
176,flexaggrod,0,4.09,0.0,-1.25
177,flexaggrod,0,2.7990000000000004,0.0,0.0
177,flexaggrod,0,2.7990000000000004,0.0,-1.3125
177,flexaggrod,1,4.06,0.0,1.3125
177,flexaggrod,0,2.7990000000000004,0.0,0.0
178,flexaggrod,0,4.09,0.0,0.0
178,flexaggrod,0,2.7990000000000004,0.0,0.0
178,flexaggrod,1,2.769,0.0,1.5625
178,flexaggrod,0,1.799,0.0,-1.5625
179,flexaggrod,0,4.09,0.0,0.0
179,flexaggrod,1,2.7990000000000004,0.0,1.4375
179,flexaggrod,0,2.7990000000000004,0.0,-1.4375
179,flexaggrod,0,3.769,0.0,0.0
180,flexaggrod,0,3.06,0.0,0.0
180,flexaggrod,1,3.769,0.0,1.4375
180,flexaggrod,1,3.254,0.0,1.3125
180,flexaggrod,0,3.254,0.0,-2.75
181,flexaggrod,1,1.829,0.0,3.9375
181,flexaggrod,0,1.799,0.0,0.0
181,flexaggrod,0,2.769,0.0,0.0
181,flexaggrod,0,3.254,0.0,-3.9375
182,flexaggrod,0,3.769,0.0,-1.5625
182,flexaggrod,0,2.7990000000000004,0.0,0.0
182,flexaggrod,0,3.769,0.0,0.0
182,flexaggrod,1,4.03,0.0,1.5625
183,flexaggrod,0,3.254,0.0,-0.1875
183,flexaggrod,1,4.09,0.0,1.5
183,flexaggrod,0,2.769,0.0,-1.375
183,flexaggrod,0,3.12,0.0,0.0625
184,flexaggrod,0,3.0900000000000003,0.0,-1.375
184,flexaggrod,0,5.06,0.0,0.0
184,flexaggrod,0,3.0900000000000003,0.0,0.0
184,flexaggrod,1,3.06,0.0,1.375
185,flexaggrod,1,5.06,0.0,1.4375
185,flexaggrod,0,3.254,0.0,-2.75
185,flexaggrod,0,2.254,0.0,0.0
185,flexaggrod,1,4.06,0.0,1.3125
186,flexaggrod,1,4.06,0.0,4.5
186,flexaggrod,0,4.06,0.0,-1.5
186,flexaggrod,0,2.769,0.0,-1.5
186,flexaggrod,0,2.769,0.0,-1.5
187,flexaggrod,1,2.7990000000000004,0.0,3.9375
187,flexaggrod,0,1.7690000000000001,0.0,-1.3125
187,flexaggrod,0,2.2239999999999998,0.0,-1.3125
187,flexaggrod,0,3.06,0.0,-1.3125
188,flexaggrod,0,3.254,0.0,-1.375
188,flexaggrod,0,3.254,0.0,-1.375
188,flexaggrod,1,1.799,0.0,4.125
188,flexaggrod,0,2.254,0.0,-1.375
189,flexaggrod,1,3.769,0.0,4.5
189,flexaggrod,0,3.254,0.0,-1.5
189,flexaggrod,0,2.769,0.0,-1.5
189,flexaggrod,0,2.7990000000000004,0.0,-1.5
190,flexaggrod,0,2.7990000000000004,0.0,0.0
190,flexaggrod,0,2.769,0.0,0.0
190,flexaggrod,1,1.799,0.0,1.3125
190,flexaggrod,0,2.7390000000000003,0.0,-1.3125
191,flexaggrod,0,2.7990000000000004,0.0,-1.375
191,flexaggrod,0,2.284,0.0,-1.375
191,flexaggrod,0,5.06,0.0,-1.375
191,flexaggrod,1,2.284,0.0,4.125
192,flexaggrod,1,4.09,0.0,3.75
192,flexaggrod,0,2.7990000000000004,0.0,-1.25
192,flexaggrod,0,3.12,0.0,-1.25
192,flexaggrod,0,1.739,0.0,-1.25
193,flexaggrod,0,3.769,0.0,0.0
193,flexaggrod,0,4.09,0.0,0.0
193,flexaggrod,0,1.7690000000000001,0.0,-1.375
193,flexaggrod,1,2.254,0.0,1.375
194,flexaggrod,1,4.09,0.0,1.5
194,flexaggrod,0,3.254,0.0,0.0
194,flexaggrod,0,3.254,0.0,-1.5
194,flexaggrod,0,3.254,0.0,0.0
195,flexaggrod,1,1.7690000000000001,0.0,1.375
195,flexaggrod,0,2.7390000000000003,0.0,0.0
195,flexaggrod,0,3.769,0.0,-1.375
195,flexaggrod,0,2.7990000000000004,0.0,0.0
196,flexaggrod,1,1.829,0.0,3.75
196,flexaggrod,0,2.7990000000000004,0.0,-1.25
196,flexaggrod,0,3.254,0.0,-1.25
196,flexaggrod,0,2.769,0.0,-1.25
197,flexaggrod,1,1.739,0.0,4.375
197,flexaggrod,0,3.0900000000000003,0.0,-1.375
197,flexaggrod,0,3.12,0.0,-1.375
197,flexaggrod,0,2.769,0.0,-1.625
198,flexaggrod,1,4.09,0.0,1.5
198,flexaggrod,0,4.09,0.0,0.0
198,flexaggrod,0,5.06,0.0,0.0
198,flexaggrod,0,2.7990000000000004,0.0,-1.5
199,flexaggrod,0,3.254,0.0,0.0
199,flexaggrod,0,2.769,0.0,-1.5
199,flexaggrod,1,3.769,0.0,1.5
199,flexaggrod,0,3.254,0.0,0.0
200,flexaggrod,0,2.2239999999999998,0.0,-1.4375
200,flexaggrod,1,4.09,0.0,1.4375
200,flexaggrod,0,5.06,0.0,0.0
200,flexaggrod,0,2.7390000000000003,0.0,0.0
201,flexaggrod,0,3.12,0.0,-1.375
201,flexaggrod,0,2.7990000000000004,0.0,0.0
201,flexaggrod,1,3.254,0.0,1.375
201,flexaggrod,0,3.254,0.0,0.0
202,flexaggrod,0,3.254,0.0,0.0
202,flexaggrod,0,5.06,0.0,0.0
202,flexaggrod,1,4.06,0.0,1.5
202,flexaggrod,0,2.769,0.0,-1.5
203,flexaggrod,1,2.769,0.0,2.625
203,flexaggrod,0,4.09,0.0,-2.625
203,flexaggrod,0,2.284,0.0,0.0
203,flexaggrod,0,4.06,0.0,0.0
204,flexaggrod,0,5.06,0.0,0.0
204,flexaggrod,0,2.7990000000000004,0.0,0.0
204,flexaggrod,0,3.769,0.0,0.0
204,flexaggrod,0,4.06,0.0,0.0
205,flexaggrod,0,2.284,0.0,0.0625
205,flexaggrod,0,2.284,0.0,-1.4375
205,flexaggrod,0,2.7990000000000004,0.0,-0.1875
205,flexaggrod,1,3.769,0.0,1.5625
206,flexaggrod,1,2.7390000000000003,0.0,4.125
206,flexaggrod,0,1.829,0.0,-1.375
206,flexaggrod,0,4.06,0.0,-1.375
206,flexaggrod,0,3.254,0.0,-1.375
207,flexaggrod,0,2.769,0.0,0.0
207,flexaggrod,0,2.284,0.0,0.0
207,flexaggrod,0,2.254,0.0,0.0
207,flexaggrod,0,2.254,0.0,0.0
208,flexaggrod,0,2.284,0.0,0.0
208,flexaggrod,0,2.7390000000000003,0.0,0.0
208,flexaggrod,0,3.254,0.0,0.0
208,flexaggrod,0,4.09,0.0,0.0
209,flexaggrod,0,2.254,0.0,-1.5
209,flexaggrod,0,2.7390000000000003,0.0,-1.5
209,flexaggrod,0,4.06,0.0,-1.5
209,flexaggrod,1,5.06,0.0,4.5
210,flexaggrod,0,2.769,0.0,-3.9375
210,flexaggrod,1,1.7690000000000001,0.0,2.5625
210,flexaggrod,0,3.12,0.0,0.0
210,flexaggrod,1,1.799,0.0,1.375
211,flexaggrod,1,2.284,0.0,2.875
211,flexaggrod,0,3.769,0.0,-2.875
211,flexaggrod,0,2.284,0.0,0.0
211,flexaggrod,0,1.829,0.0,0.0
212,flexaggrod,1,3.769,0.0,1.375
212,flexaggrod,0,5.06,0.0,0.0
212,flexaggrod,0,1.829,0.0,0.0
212,flexaggrod,0,4.06,0.0,-1.375
213,flexaggrod,0,2.284,0.0,0.0
213,flexaggrod,1,2.7390000000000003,0.0,2.625
213,flexaggrod,0,3.769,0.0,-2.625
213,flexaggrod,0,3.254,0.0,0.0
214,flexaggrod,0,3.254,0.0,-1.4375
214,flexaggrod,0,3.254,0.0,-1.4375
214,flexaggrod,1,2.7390000000000003,0.0,4.3125
214,flexaggrod,0,1.739,0.0,-1.4375
215,flexaggrod,0,2.769,0.0,0.0
215,flexaggrod,1,3.0900000000000003,0.0,1.375
215,flexaggrod,0,2.284,0.0,-1.375
215,flexaggrod,0,2.7390000000000003,0.0,0.0
216,flexaggrod,0,2.254,0.0,0.0
216,flexaggrod,0,5.06,0.0,0.0
216,flexaggrod,0,2.7390000000000003,0.0,0.0
216,flexaggrod,0,2.7390000000000003,0.0,0.0
217,flexaggrod,1,2.284,0.0,3.9375
217,flexaggrod,0,3.254,0.0,-1.3125
217,flexaggrod,0,4.06,0.0,-1.3125
217,flexaggrod,0,3.769,0.0,-1.3125
218,flexaggrod,1,2.7390000000000003,0.0,1.375
218,flexaggrod,0,2.254,0.0,-1.375
218,flexaggrod,0,2.769,0.0,0.0
218,flexaggrod,0,1.799,0.0,0.0
219,flexaggrod,0,3.0900000000000003,0.0,0.0
219,flexaggrod,1,2.2239999999999998,0.0,2.6875
219,flexaggrod,0,2.7390000000000003,0.0,-2.6875
219,flexaggrod,0,2.769,0.0,0.0
220,flexaggrod,0,2.2239999999999998,0.0,0.0
220,flexaggrod,1,1.7690000000000001,0.0,1.4375
220,flexaggrod,0,2.769,0.0,0.0
220,flexaggrod,0,3.0900000000000003,0.0,-1.4375
221,flexaggrod,0,2.769,0.0,-1.4375
221,flexaggrod,0,2.2239999999999998,0.0,-1.4375
221,flexaggrod,0,3.769,0.0,-1.4375
221,flexaggrod,1,2.7990000000000004,0.0,4.3125
222,flexaggrod,0,2.7990000000000004,0.0,-1.3125
222,flexaggrod,0,3.254,0.0,-1.3125
222,flexaggrod,0,2.7990000000000004,0.0,-1.3125
222,flexaggrod,1,3.769,0.0,3.9375
223,flexaggrod,0,3.769,0.0,-1.3125
223,flexaggrod,1,2.7990000000000004,0.0,3.9375
223,flexaggrod,0,3.769,0.0,-1.3125
223,flexaggrod,0,2.7390000000000003,0.0,-1.3125
224,flexaggrod,0,5.06,0.0,-1.4375
224,flexaggrod,0,3.254,0.0,0.0
224,flexaggrod,1,3.12,0.0,1.4375
224,flexaggrod,0,3.769,0.0,0.0
225,flexaggrod,0,4.09,0.0,0.0
225,flexaggrod,0,2.7990000000000004,0.0,0.0
225,flexaggrod,0,4.06,0.0,-1.6875
225,flexaggrod,1,4.09,0.0,1.6875
226,flexaggrod,0,3.769,0.0,0.0
226,flexaggrod,0,2.284,0.0,0.0
226,flexaggrod,0,1.7690000000000001,0.0,-1.4375
226,flexaggrod,1,2.7990000000000004,0.0,1.4375
227,flexaggrod,0,2.7390000000000003,0.0,-1.5
227,flexaggrod,0,2.284,0.0,-1.5
227,flexaggrod,0,2.284,0.0,-1.5
227,flexaggrod,1,2.7990000000000004,0.0,4.5
228,flexaggrod,0,2.769,0.0,-1.5
228,flexaggrod,0,4.06,0.0,-1.5
228,flexaggrod,1,1.739,0.0,4.5
228,flexaggrod,0,3.769,0.0,-1.5
229,flexaggrod,0,3.769,0.0,-1.3125
229,flexaggrod,0,2.7390000000000003,0.0,0.0
229,flexaggrod,1,3.254,0.0,1.3125
229,flexaggrod,0,3.0900000000000003,0.0,0.0
230,flexaggrod,0,1.799,0.0,-1.3125
230,flexaggrod,0,2.7990000000000004,0.0,0.0
230,flexaggrod,1,2.769,0.0,1.3125
230,flexaggrod,0,4.06,0.0,0.0
231,flexaggrod,0,3.769,0.0,-1.4375
231,flexaggrod,0,2.769,0.0,-1.4375
231,flexaggrod,1,2.284,0.0,4.3125
231,flexaggrod,0,4.09,0.0,-1.4375
232,flexaggrod,0,2.7390000000000003,0.0,-1.3125
232,flexaggrod,0,2.7990000000000004,0.0,-1.3125
232,flexaggrod,0,2.769,0.0,-1.3125
232,flexaggrod,1,3.254,0.0,3.9375
233,flexaggrod,0,2.7990000000000004,0.0,-1.25
233,flexaggrod,0,2.7390000000000003,0.0,-1.25
233,flexaggrod,1,2.7390000000000003,0.0,3.75
233,flexaggrod,0,3.254,0.0,-1.25
234,flexaggrod,0,3.254,0.0,-2.625
234,flexaggrod,0,3.254,0.0,-2.625
234,flexaggrod,1,4.06,0.0,7.5
234,flexaggrod,0,3.254,0.0,-2.625
235,flexaggrod,0,5.06,0.0,-1.5
235,flexaggrod,1,2.7990000000000004,0.0,1.5
235,flexaggrod,0,2.7390000000000003,0.0,0.0
235,flexaggrod,0,4.06,0.0,0.0
236,flexaggrod,1,3.769,0.0,1.5
236,flexaggrod,0,2.284,0.0,0.0
236,flexaggrod,0,3.0900000000000003,0.0,-1.5
236,flexaggrod,0,2.7390000000000003,0.0,0.0
237,flexaggrod,0,2.7390000000000003,0.0,-1.5
237,flexaggrod,0,3.769,0.0,0.0
237,flexaggrod,0,4.06,0.0,0.0
237,flexaggrod,1,2.254,0.0,1.5
238,flexaggrod,0,2.7990000000000004,0.0,0.0
238,flexaggrod,0,3.254,0.0,0.0
238,flexaggrod,0,2.284,0.0,0.0
238,flexaggrod,0,3.769,0.0,0.0
239,flexaggrod,1,2.7390000000000003,0.0,1.375
239,flexaggrod,0,4.09,0.0,0.0
239,flexaggrod,0,3.769,0.0,-1.375
239,flexaggrod,0,3.254,0.0,0.0
240,flexaggrod,0,3.254,0.0,-1.375
240,flexaggrod,1,3.254,0.0,1.375
240,flexaggrod,0,2.7390000000000003,0.0,0.0
240,flexaggrod,0,2.7390000000000003,0.0,0.0
241,flexaggrod,0,3.254,0.0,-1.375
241,flexaggrod,0,5.06,0.0,0.0
241,flexaggrod,1,3.254,0.0,1.375
241,flexaggrod,0,5.06,0.0,0.0
242,flexaggrod,0,3.254,0.0,-1.375
242,flexaggrod,0,3.769,0.0,0.0
242,flexaggrod,1,2.769,0.0,1.375
242,flexaggrod,0,2.7390000000000003,0.0,0.0
243,flexaggrod,0,2.284,0.0,0.0
243,flexaggrod,0,3.254,0.0,-1.4375
243,flexaggrod,1,3.254,0.0,1.4375
243,flexaggrod,0,1.7690000000000001,0.0,0.0
244,flexaggrod,0,1.7690000000000001,0.0,-1.5
244,flexaggrod,1,2.7390000000000003,0.0,4.5
244,flexaggrod,0,2.7390000000000003,0.0,-1.5
244,flexaggrod,0,1.7690000000000001,0.0,-1.5
245,flexaggrod,0,4.06,0.0,0.0
245,flexaggrod,0,3.12,0.0,-1.4375
245,flexaggrod,0,2.769,0.0,0.0
245,flexaggrod,1,2.254,0.0,1.4375
246,flexaggrod,0,2.7390000000000003,0.0,-1.375
246,flexaggrod,1,3.12,0.0,1.375
246,flexaggrod,0,3.769,0.0,0.0
246,flexaggrod,0,2.769,0.0,0.0
247,flexaggrod,0,3.254,0.0,-1.5625
247,flexaggrod,0,2.7390000000000003,0.0,0.0
247,flexaggrod,1,2.7390000000000003,0.0,1.5625
247,flexaggrod,0,1.829,0.0,0.0
248,flexaggrod,1,3.254,0.0,4.5
248,flexaggrod,0,2.7990000000000004,0.0,-1.5
248,flexaggrod,0,2.769,0.0,-1.5
248,flexaggrod,0,1.2839999999999998,0.0,-1.5
249,flexaggrod,0,2.769,0.0,0.0
249,flexaggrod,1,1.829,0.0,1.4375
249,flexaggrod,0,4.09,0.0,-1.4375
249,flexaggrod,0,3.0900000000000003,0.0,0.0
250,flexaggrod,1,3.254,0.0,1.375
250,flexaggrod,0,3.769,0.0,-1.375
250,flexaggrod,0,2.254,0.0,0.0
250,flexaggrod,0,1.7690000000000001,0.0,0.0
251,flexaggrod,0,2.7990000000000004,0.0,-1.25
251,flexaggrod,0,1.7690000000000001,0.0,-1.25
251,flexaggrod,1,4.09,0.0,3.75
251,flexaggrod,0,2.2239999999999998,0.0,-1.25
252,flexaggrod,0,3.254,0.0,0.0
252,flexaggrod,0,3.254,0.0,0.0
252,flexaggrod,0,3.254,0.0,0.0
252,flexaggrod,0,3.769,0.0,0.0
253,flexaggrod,0,2.769,0.0,0.0
253,flexaggrod,1,3.769,0.0,1.375
253,flexaggrod,0,3.769,0.0,-1.375
253,flexaggrod,0,2.7990000000000004,0.0,0.0
254,flexaggrod,0,2.7390000000000003,0.0,0.0
254,flexaggrod,0,3.254,0.0,-1.4375
254,flexaggrod,1,2.284,0.0,1.4375
254,flexaggrod,0,2.284,0.0,0.0
255,flexaggrod,0,2.254,0.0,-1.375
255,flexaggrod,1,3.769,0.0,1.375
255,flexaggrod,0,2.769,0.0,0.0
255,flexaggrod,0,1.829,0.0,0.0
256,flexaggrod,1,2.7390000000000003,0.0,1.375
256,flexaggrod,0,5.06,0.0,-1.375
256,flexaggrod,0,3.254,0.0,0.0
256,flexaggrod,0,2.284,0.0,0.0
257,flexaggrod,0,2.7990000000000004,0.0,0.0
257,flexaggrod,0,3.12,0.0,-1.5
257,flexaggrod,0,4.09,0.0,0.0
257,flexaggrod,1,2.769,0.0,1.5
258,flexaggrod,0,2.7990000000000004,0.0,-1.375
258,flexaggrod,1,3.254,0.0,4.125
258,flexaggrod,0,2.769,0.0,-1.375
258,flexaggrod,0,2.7390000000000003,0.0,-1.375
259,flexaggrod,1,3.769,0.0,4.3125
259,flexaggrod,0,4.09,0.0,-1.4375
259,flexaggrod,0,3.254,0.0,-1.4375
259,flexaggrod,0,3.254,0.0,-1.4375
260,flexaggrod,1,2.7990000000000004,0.0,1.5
260,flexaggrod,0,2.769,0.0,-2.875
260,flexaggrod,0,3.06,0.0,0.0
260,flexaggrod,1,2.254,0.0,1.375
261,flexaggrod,0,4.09,0.0,-1.3125
261,flexaggrod,1,2.254,0.0,1.3125
261,flexaggrod,0,5.06,0.0,0.0
261,flexaggrod,0,3.254,0.0,0.0
262,flexaggrod,0,2.7990000000000004,0.0,0.0
262,flexaggrod,1,2.284,0.0,1.375
262,flexaggrod,0,2.7990000000000004,0.0,-1.375
262,flexaggrod,0,3.769,0.0,0.0
263,flexaggrod,0,2.769,0.0,0.0
263,flexaggrod,0,2.769,0.0,0.0
263,flexaggrod,0,4.06,0.0,0.0
263,flexaggrod,0,3.769,0.0,0.0
264,flexaggrod,0,2.2239999999999998,0.0,0.0
264,flexaggrod,0,5.06,0.0,0.0
264,flexaggrod,1,3.254,0.0,1.4375
264,flexaggrod,0,5.06,0.0,-1.4375
265,flexaggrod,0,3.0900000000000003,0.0,0.0
265,flexaggrod,0,4.09,0.0,0.0
265,flexaggrod,1,2.254,0.0,2.75
265,flexaggrod,0,2.284,0.0,-2.75
266,flexaggrod,0,3.769,0.0,-1.375
266,flexaggrod,1,4.09,0.0,1.375
266,flexaggrod,0,3.769,0.0,0.0
266,flexaggrod,0,2.254,0.0,0.0
267,flexaggrod,1,2.7990000000000004,0.0,1.375
267,flexaggrod,0,1.7690000000000001,0.0,-1.375
267,flexaggrod,0,3.254,0.0,0.0
267,flexaggrod,0,2.7390000000000003,0.0,0.0
268,flexaggrod,0,2.769,0.0,-1.3125
268,flexaggrod,0,3.254,0.0,-1.3125
268,flexaggrod,0,1.799,0.0,-1.3125
268,flexaggrod,1,2.7990000000000004,0.0,3.9375
269,flexaggrod,0,2.7390000000000003,0.0,-1.4375
269,flexaggrod,0,2.769,0.0,0.0
269,flexaggrod,1,2.769,0.0,1.4375
269,flexaggrod,0,2.769,0.0,0.0
270,flexaggrod,1,3.769,0.0,1.375
270,flexaggrod,0,2.7390000000000003,0.0,0.0
270,flexaggrod,0,3.769,0.0,-1.375
270,flexaggrod,0,2.769,0.0,0.0
271,flexaggrod,0,1.3139999999999998,0.0,-1.25
271,flexaggrod,1,1.829,0.0,3.75
271,flexaggrod,0,2.7390000000000003,0.0,-1.25
271,flexaggrod,0,2.7990000000000004,0.0,-1.25
272,flexaggrod,1,2.7390000000000003,0.0,1.5
272,flexaggrod,0,3.254,0.0,0.0
272,flexaggrod,0,3.769,0.0,-1.5
272,flexaggrod,0,1.829,0.0,0.0
273,flexaggrod,0,1.829,0.0,0.0
273,flexaggrod,0,2.254,0.0,0.0
273,flexaggrod,0,2.7990000000000004,0.0,0.0
273,flexaggrod,0,2.7990000000000004,0.0,0.0
274,flexaggrod,1,2.769,0.0,1.375
274,flexaggrod,0,3.254,0.0,-1.375
274,flexaggrod,0,2.769,0.0,0.0
274,flexaggrod,0,3.06,0.0,0.0
275,flexaggrod,1,2.7390000000000003,0.0,1.4375
275,flexaggrod,0,2.7990000000000004,0.0,0.0
275,flexaggrod,0,3.769,0.0,-1.4375
275,flexaggrod,0,3.0900000000000003,0.0,0.0
276,flexaggrod,0,2.254,0.0,-1.5
276,flexaggrod,0,2.7990000000000004,0.0,-1.5
276,flexaggrod,0,4.09,0.0,-1.5
276,flexaggrod,1,2.769,0.0,4.5
277,flexaggrod,0,4.09,0.0,-1.25
277,flexaggrod,0,2.7390000000000003,0.0,-1.25
277,flexaggrod,0,3.254,0.0,-1.25
277,flexaggrod,1,2.769,0.0,3.75
